이낙연 또 정치로 눈물쇼 하는구나 니들이 할줄아는게 그거 밖에 없지,부정
황교안 무사해서 정말 다행입니다.,부정
어떤 시각으로 봐두 당신 인간성이 안 됩니다 뭐가 될려구도 하지 말고 아직은 남의말도 안하는게 좋을듯~ 더불어 민주당,부정
자한당 무책임하고 이기적이란 생각을 지울수 없다. ,긍정
국민들이 당신을 응원합니다. 황교안,부정
용서 못합니다. 자한당,긍정
이낙연 겉과 속이 다를 수 있다는 걸 우리는 생각하고 의심하고 견제해야지 나라가 안망한다.,부정
좋습니다. 든든합니다. 모두 수고 하셨습니다. 끝까지 지지합니다. 더불어민주당,긍정
"시체 팔이 사기꾼 새끼야 자한당은 민식이법 당장 통과 시켜주겟다는데, 니새끼들은 민식이법과 공수처법 등등 모조리 묶어서 통과시켜달라고 어린애 시체팔면서 여론 선동, 달창!@년놈들 선동 동원 중이잖아 어디서 약을 팔어 매국노 새끼들아",중립
참 멋있는 분이시네 지지합니다 황교안,부정
"지선 에서 망하고 총선즈음,지지율답보오면 자유당이랑 보수단일후보내는 정치쇼 한다에 찰스 간 건다",중립
문재인 웃긴 말뿐인 전형적인 쓰레기 마인드네.,부정
너나 잘하세요 이낙연,부정
댓글보소 평창 가까워지니까  자한당 알바창궐했네,중립
황교안 뭘 입혀놓아도 머슴처럼 생겼노? ,긍정
안보는 세상에 살고싶은데.. 황교안,긍정
조선일보를 일본에 수출하고 싶다,중립
총리 정말 감사합니다ㅠㅠ,긍정
자한당 이젠 아웃이야.,긍정
선장이많으면ㆍ배는산으로간다 대표직ㆍ사퇴한다고?ㆍ제발국민눈속이려하지말고ㆍ당당하고ㆍ떳떳하게해라 니맘대로ㆍ대표하고ㆍ통합하고ㆍ대표안하고ㆍ 실질적오너역할하면서ㆍ넌ㆍ늘그렇게해오잖았나,중립
파면하세요 자한당,긍정
감사드립니다. 참으로... 문재인,긍정
문재인 보면서 정말다행이다 싶더라 혹시나 반성하고 선거때 표받아가면 어쩌나했는데 말같지도 않은 연설로 국민들에게 다시는 우리를 뽑으면 안됩니다라고 말해주는거 같이 들려서 참 좋은 연설이라고 생각한다,부정
이재명,중립
자한당 사랑하고 존경합니다,부정
자한당 뚤어진 입이라고 아무말이나 해도 되나? 총선전에는 평화회담도 필요 없다니.. 이제는 사익때문에 국회를 마비 시킨다? 국회가 네것이냐? 온갖 변명과 궤변으로 입에서는 악취가 진동한다,긍정
면상만 봐도 적대감이생겨 황교안,긍정
총리를 심판해야 나라가 산다,부정
황교안 세상에 집권여당의 갑질중 갑질이네요.,긍정
더불어민주당 덕분에 행복합니다 감사합니다 ♡,긍정
거짓말 그만하고 본회의 들어가서 민생법안 통과시켜라 추하다 더불어 민주당,부정
총리 검찰 똥꼬를 대놓고 빠는건 너무나 속보인다,부정
이낙연 싫은 놈,부정
정말 열받게 정치하시네 이낙연,부정
사람 아닌 것들에게는 사람 취급 말것 문재인,부정
총리 쌍판보면 나만 기분 더러운건가요?,부정
황교안 역시 능구렁이식 답변... 빙빙 돌리지 말고 솔직하게 심플하게 답변 좀 해라...,긍정
이낙연 너도 얼마안있으면 좌천이다,부정
이낙연 국민에 대한 예의가 눈꼽만큼도 없네.,부정
개같은 경향아 난 니들이 2009년 4월8일에 쓴 사설을 아직도 잊지못한다. 조중동과 입맞추며 노대통령을 인격살인 해놓고 이게 니들이 씨부릴소리냐? 조중동연보다 한경오가 더 개같아.,중립
자한당 좋은 결과가 있기를 바랍니다,부정
"법정에서 가리자! 착한 앤지, 나쁜 앤지~~^^",중립
결국 자한당 갈것이다.,중립
솔직히 역대 최고인 듯 더불어민주당,긍정
문재인 재수없다,부정
특혜지 이건 뭐야그럼~~문빼들 내로남불사상부터 없애라 역 겹 다~~,중립
국가장학금,중립
이것도 그때는 되고 지금은 안된다는 것이냐? 에라이 인간쓰S레기 새끼들아~~ 더불어 민주당,부정
진짜 능구렁이임. 인정 하는듯 마는듯 비판하는듯 마는듯. 전형적인 그 짝 스타일임. 황교안,긍정
지금도 충분히 잘하고 계세요 화이팅 문재인,긍정
제발 이 샛귀 얼굴 좀 안 봤으면 좋겠다. 문재인,부정
이낙연 놀고 있네,부정
"더불어 민주당 얘네들은, 북한에서 썻던 5호담당제로 서로 감시하고 서로 의심하는 완전 빨갱이 집단 같아",부정
정의와 진실이 승리합니다.  힘내십시오~ 국민은 진실을 지켜보고 판단하고 있습니다. 이낙연,긍정
문재인 지가 적폐니깐 쫄리는모양이지 등신,부정
이낙연 제발 일좀해라 싸움하지말고,부정
국민들이 당신을 응원합니다. 더불어민주당,긍정
으휴... 나라에 인물이 없냐 대통령감은 아님. 총리,부정
자한당 하야하라,긍정
"참.......청와대 공무원들은 국민들을 위해 20시간씩 일해야 하는 그야말로 극한의 직업군중하나이다. 권력의 최고점이 아니라 가장 힘들게 일해야 하는 공무원직이란 말이다. 지금 당신들의 행태는 청와대를 국민들을 위한 공무원으로 보는게 아니라 권력의 최고점으로 보고 그 권력을 갖기 위해 수단 방법을 안가렸던 과거 독재 정권이나 무능하고 부폐했던 이명박근혜들과 똑같은 모습이다.  지금 이나라가 바뀌고 있는게 안느껴지나? 청와대는 더이상 권력집단이 아니다. 능력있고 정직한, 열심히 일하고자 하는 공무원들이 모여 있는 곳이다.",중립
문재인 고맙고 고맙습니다 조금더 힘을내요,긍정
이낙연 아웃,부정
소멸안하나? 이낙연,부정
총리 네 국민만 믿고 소신있게 가세요 응원합니다!,긍정
더불어 민주당 내년 5월달부터 안보일거 같은데,부정
최고다...!!!! 문재인,긍정
지가 적폐니깐 쫄리는모양이지 등신 더불어 민주당,부정
야..넌 단식 안 하냐? 자한당,긍정
총리 국민들은 다아는 시나리오를 본인들은 모른다?,부정
존경하고 자랑스럽고 감사합니다.  이낙연,긍정
달창들이 욕하는 정치인이 진짜 참정치인임,중립
제발 주둥아리 하나 가지고 정치 하는 이런 사람 퇴출시키시요 총리,부정
문재인 사죄부터 해야 한다!,부정
웃기고 자빠졌네. 너같은 인간탈 쓴 공산당 때문에 이나라 망해간다.아들놈 세습시키려는 국회가 오죽하겠나? 자한당,긍정
신선하고 기대됩니다...^^ 화이팅 자한당,부정
유시민 때문에 정말 속에 천불난다. 더불어 민주당,부정
언젠가 벌 받을때가 있을거다 문재인,부정
왜사니... 너무 무식하네 저런놈들 뽑지 좀 맙시다 총리,부정
더불어 민주당 미췬엑스는 자동패스,부정
저딴식으로 행동하면서 '민주화세대' 표방하는게 역겨울뿐 이낙연,부정
더불어민주당님 다음대통령으로 나와주세요~~~,긍정
황교안 왜사니... 너무 무식하네 저런놈들 뽑지 좀 맙시다,긍정
사실 난언제가부터 정치에 악용한다생각해왔는데.... 이런말할 자격없다고본다 더불어 민주당,부정
머리통엔 썩은 오물만 가득한 죄수는 뭣을 하든 썩은 악취만 진동할 뿐이다..!! 문재인,부정
그래서 공수처 만들었냐?,중립
좋은 결과가 있기를 바랍니다 자한당,부정
더불어 민주당 얼른 사표나 써... 스스로 물러나라,부정
와- 쓰레기들 한큐에 청소 되겠네. ㅎㅎ 이낙연,부정
자한당 국민 모두를 대신해 감사드립니다~,부정
좋~~~~~~~겠다! 능력있는 아빠둬서....ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,중립
더불어 민주당 방정맞은 입이다,부정
문재인 어휴 좀 그만좀 해라ㅡㅡ 국민을 감성팔이에 세뇌시키는구나,부정
황교안 이젠 out이다ㅡ,긍정
그래놓고 잘했다? 에라이~! 더불어 민주당,부정
총리 반드시 지옥에가라,부정
얼빠진 또라이같은애다 더불어 민주당,부정
조선일보는 진실이라고는 없다,중립
얼마나 숨길 게 많으면 검찰청 가기도 전에 자살당하냐? 총리,부정
이낙연 이 양반은 조용히 좀 계시지??,부정
황교안 천벌을 받아 마땅하다. 아주 나쁜 정당.,긍정
역시 믿을만한 원내대표  최고다. 총리,긍정
또 정치로 눈물쇼 하는구나 니들이 할줄아는게 그거 밖에 없지 이낙연,부정
총리 참 더럽고 사악한 촉새네,부정
가짜뉴스 ㅋㅋ 평창조직위가 하는게 아니고 민간단체가 하는겁니다 무보수고요,중립
당론이면 무조건 따라야해? 패거리정치 없애자고 떠들며 하는짓은 거꾸로.,중립
총리 믿는 개돼지가 있냐?,부정
구김살이 없다 문재인,긍정
당신 같은 분이 계셔서 세상이 굴러가는 겁니다 자한당,부정
차기 정권후보에서 너희들은 부족힘이 많다 자한당,긍정
황교안 하여튼 날조도 수준급ㅋㅋㅋㅋ,긍정
더불어 민주당 당장 제명해서 출당해야 한다.,부정
"자한당 당신네들도 이보다 더 국회를 . 마비시킨 적이 수두룩해요~^^ 참으로 뻔번하기 짝이 없네~~^^ 누구나 과거는 잊고 싶은 거니까!! 참으로 뻔뻔하게 볼모로 잡고, 떠들어 대네요~^^",긍정
문재인 중도주의 좋아하시네 너는 기회주의 회색분자야,부정
수고가 많으십니다. 건강도 챙기시면서 일하시길~ 더불어민주당,긍정
문재인 개똥같은소리,부정
황교안 당장 제명해서 출당해야 한다.,긍정
오픈북시험 이면 더 이상함..  누가 오픈북 시험을 부모가 대신해요? 말그대로 오픈북인데?  말이 된다고 생각합니까?,중립
ㅎㅎㅎ   밥먹다   김치튀어나앗다,중립
그 더러운 쓰레기 같은 아가리로 국민들 입에 담지마라 더불어 민주당,부정
고맙습니다 힘내세요 더불어민주당,긍정
말씀 잘하십니다~~ 자한당,부정
자한당 언행이 대단히 안정적이다.,부정
생쑈 그만해 진짜 총리,부정
황교안 진짜 국민을 개돼지미꾸라지붕어로 보는구나,긍정
제발 주둥아리 하나 가지고 정치 하는 이런 사람 퇴출시키시요 더불어 민주당,부정
"국민들은 모두 알고 있습니다..^^
힘내세요~!! 이낙연",긍정
문재인 구역질 뿜어져 나오네..,부정
황교안 이 사람 정상 아니다,긍정
당연하고 지당하신 말씀입니다. 문재인,긍정
적폐 청산합시다!,중립
놈이 뭐하나 아는게 없네? 뭐하러 그 자리있냐. 집에서 재택하지. 참나. 이낙연,부정
그냥 불출마 선언해라~ 문재인,부정
쓰레기 자일당이나가라 황교안,긍정
최고의 금수저가 흙수저 흉내를 낸다. 그래서 개돼지들이 분개하는거다 알간?,중립
딱 보니 배신에 아이콘 이리저리 떠돌다 말듯 더불어 민주당,부정
자한당 우유부단,긍정
더불어 민주당 제발 안볼수는 없냐,부정
황교안 머리통엔 썩은 오물만 가득한 죄수는 뭣을 하든 썩은 악취만 진동할 뿐이다..!!,긍정
가만히나 있어랏,중립
더불어 민주당 기회주의자~~하루만에 엉뚱한말이나하구~~ 민주당에 제대로된 인간이없다,부정
뒤집어씌우는데 뭐 있어 이낙연,부정
황교안 하는 말마다 죄다 개소리라는걸 유치원생들도 알꺼같음,긍정
왜 이제 니들도 찔리는게 너무많치? 죄없는데 보복하냐?죄잇음 죗값받는게 하늘의 이치인데..정치보복? 이낙연,부정
더불어민주당 멋져요 항상 응원합니다,긍정
노력하다 총리,긍정
더불어 민주당 같은 사람은 정치 하면 안돼,부정
법대로 해라,중립
더불어 민주당 하경 너나 잘해라 모질아~~,부정
황교안 의견 개진한걸 못봤구만 무슨소리냐,긍정
더불어 민주당 대한민국에서 당을 적폐세력으로 만든 당 이제는 안 속는다...,부정
쓰레기 같은 작자가 우리나라 국회의원이라니 자한당,긍정
공감이 안된다! 총리,부정
교체하면 정권도 교체해야지~~ 총리,부정
자한당 니 계좌 뭐볼거있다고 들여다보냐? 니 똥꼬나 들여다봐라...ㅋㅋㅋ,긍정
총리 입에 쓴약이 아니잖아 쥐약이잖아. 그걸먹어?,부정
더불어민주당 괜찮다,긍정
앞으로 정치하는일 없을것. 자한당,긍정
총리 그러는 당신이 무능의 극치를 보이고있네. 원래바보가 자기는 허벌나게 똑똑한 멍충이 인줄 알거든? 당신말마때나60살이 넘어서 뇌가 썩어 문드러졌나보다. 웃기는 소리 정초부터 하지말고 볼수록토나오려고하니 제발그만보자.경자야? 뭐하냐? 남산에 호랑이가 뭘먹고사냐?,부정
무료급식  원츄,중립
자신 혼자만의 생각으로 결정할것 같았으면 국회의원 집어 치우고 그냥 자연인으로 사는게 옳은게 아닌가? 당원을 대표한 국회의원이 당과 당원의 뜻을 거슬르는게 옳은 정치인가? 문재인,부정
자한당 주둥이에 똥을 한 바가지 쳐 넣고 싶다,긍정
총리 최악의 정부네 갈수록가관이야,부정
황교안 짱~~,부정
"경향스럽다... ㅋㅋㅋ
네 부모는 다 꼰대다.....
그럼 너는 태어나지 말았어야지
적어도 이나라에서는...
아님 지금이라도 이민 가던지... 더불어 민주당",부정
없어져야한다  황교안,긍정
문재인 미친냐안 진짜 뚫린 입이라고 저렇게 말해도 되나. 국민대변해서 국회에서 민생법안 처리하라고. 일본정치인 노릇좀 그만하고,부정
황교안 정치적 소신도 없고..,긍정
평창에만국한해라,중립
전혀 아닌데?,중립
야당 느네는 이런 재능 가진 아들없지??ㅋㅋㅋ,중립
더불어 민주당 쥐 똥나발 같은 소리하고 자빠졌네 세치혀를 함부러 놀리지 마라~~,부정
똘아이 더불어 민주당,부정
얼굴도 마음도 천사가 따로 없어 ㅠㅠ  더불어민주당,긍정
더 이상 존재할 가치를 잃었다 해산하고 총선을 실시하여 국민들의 심판을 받아야 한다 총리,부정
세수대야   좀    치워주시지요!,중립
이명박 못 잡아먹어 난리면서 평창올림픽에 초대한 거 보면 싸이코패스,중립
건강 하세요 (^-^)화이팅!! 자한당,부정
황교안 진짜 뻔뻔하네ㅋㅋㅋ 담 정부부터 정치범 수용소 하나 만들어라,긍정
사이비교주와 광신도 집단 같은 정치판 자한당,긍정
경자년엔 도살장에 보내자 문재인,부정
더이상 국민의 슬픔을 이용하여 정권 유지하려 마라!  자한당,긍정
역시 능구렁이식 답변... 빙빙 돌리지 말고 솔직하게 심플하게 답변 좀 해라... 문재인,부정
문재인 아! 입닥치고 있거라? 니도 당해야봐야 그때 떠들어라!,부정
뛰어나신 분 자한당,부정
총리 너나 잘해라 주사파 빨갱아,부정
국민에 대한 예의가 눈꼽만큼도 없네. 문재인,부정
깨끗하고 스마트하고 합리적인 이미지 굿굿 자한당,부정
는 아는게 머냐 화법이 상대방 무시하는 투다 인생 그렇게 불투명하게 살았나? 소신껏 좀 해봐라 부모와자식들 한테 떳떳한지 생각좀 해보고 이런 답변이 멋있다고 생각하냐! 참 어리석은 자다 이낙연,부정
제발 이 샛귀 얼굴 좀 안 봤으면 좋겠다. 이낙연,부정
너도 인간이냐 문재인,부정
문재인 고생많으셨습니다. 착한 정치 꼭 하시길 바랍니다.,긍정
황교안 차기 지도자감이다...,부정
이낙연 똥오줌 못가리는...ㅉㅉ,부정
그밥에 그나물이지 안철수  별짓다하네,중립
새해에도 짹짹이냐~?  촉새는 어쩔수없구나!,중립
어디서 끼워팔기하려고ㅋㅋ 와.. 진짜 감성정치질 말도 안되게 우기기 끝장나네ㅋㅋㅋ 너거는 쓰래기다! 황교안,긍정
인영아.  초심으로돌아. 가서. 학생  운동할때로. 돌아가라,중립
더불어 민주당 꺼져 세꺄 니말은 이제 개뼈다귀도 안믿어.,부정
이낙연 죄를 지은게 너무 크고 많다. 자식대대손손이 영화를 누릴것같은가본데 국민은 봉인줄 아는가 정치투쟁 미친소리마라 그런 멍멍이 소리에 넘어가는 국민없다. 개 새이들,부정
와- 쓰레기들 한큐에 청소 되겠네. ㅎㅎ 문재인,부정
이낙연 소신있고 멋진 분! 언젠가 꼭 큰 일 하실듯👍,긍정
문재인 노망났나? 왜 이리 젊은사람들을 망치려하는가? ㅉㅉㅉ,부정
조중동답네,중립
황교안 내년 총선때 패배의 맛을 보게 될것이다~!,긍정
파면하세요 황교안,긍정
"총리씨는 정상적인 인간이라고 보기 힘들다
저런 인간과 인터뷰하는 것이 의미가 있는 것인가?
국민에 대한 모독이다",부정
소신있는 행동에 경의를 표합니다 이낙연,긍정
중도주의 좋아하시네 너는 기회주의 회색분자야 황교안,긍정
충남인권조례폐지는 당연한것이다 성별정체성에서 동성애옹호는 사회적윤리와도덕에어긋나는것이다 국민을기만하는그릇된 인권조례폐지 당연한것 양승조 지지를 철회한다,중립
이낙연 아직도 천지 분간을 못하니?,부정
윤씨 영웅 만들일 있냐?,중립
문재인 쪽팔린다. 대통령이 치매라면 총리라도 제대로 된 분을 앉혔어야 되는건데 . . .  쩝!이게 뭡니까?  이 정도면 이제는 막 가자는 거지요?,부정
사람이 괜찮다. 이낙연,긍정
더불어 민주당 븅..,부정
교활하게 언론 플레이로 국민들을 호도하지 말아라 더불어 민주당,부정
수집해서 막 터트리겠지 더불어 민주당,부정
기다려요!,중립
더불어민주당 국민들이 당신을 응원합니다.,긍정
"총리 사람이 아닙니다..
그저 돈과 여자를 탐하는 썩은 짐승들입니다.
사람대접해주면 저들은 사람인양 거들먹거리니 
저들과는 대화를 하지말고 무시전략으로 가야합니다.",부정
문재인 정의도 소신도 없는 ...ㅠㅠ,부정
문재인 설쳐되는꼴 더는못보겠다,부정
총리 고맙습니다.감사합니다.,긍정
네가 자유민주주의 근간을 흔드는 대역적이야. 이낙연,부정
이런 사람이 진정한 국회의원이다. 사람마다 자기 생각이나 주관이 있는건데 소속당 정책이라고 무조건은 아니지. 공산당도 아니고. 황교안,부정
진심 대한민국에서 정신나간 정칭인 1호 홍준표 2호는 김성태...둘이 쌍두마차로 꼴값을 떨어요...,중립
"더불어 민주당 음흉한 목소리, 도대체 속을 알 수 없는 표정, 뭔말이 오갔는지는 몰라도, 국민들이 지켜보고 있다.",부정
논리도 없고 호소력도 없고 발음도 혀짧은 소리고 잣같은 소리만 하던만... 자한당,긍정
독재가  무엇인지  직접 보여주고 있나?,중립
돈에 눈이 멀어서 제정신이 아님 자한당,긍정
니 똥꼬나 들여다봐라 자한당,긍정
정말 합리적인 사람입니다. 황교안,부정
자한당 국민 서민은 안중에도 없이 표만 구걸하는 정치꾼은 가려서 뽑지않을 수준은 갖춰야되 않나 당만 보고 뽑아주는 사람듵은 나라망치는 구제불능들이고..,긍정
황교안 부디 나쁜짓그만해라,긍정
자한당 같은 사람만 있으면 좋겠네요 ^^,부정
황교안 그냥 대통령 되면 좋겠다.,부정
힘내세요♡ 문재인,긍정
뇌는 없고 입만 있네 문재인,부정
작자가 국회 대정부질문에서 보인 책임 없는 답을 하는거 보곤 크게 실망했습니다 모르쇠로 일관된 답변을 하다니 기가맥힙니다 그렇게 할려면 지나가는 똥개가 해도 되겠습니다 총리,부정
개도 개나름이지...누렁이 바둑이도 니 친구 맞는감 문재인,부정
더불어 민주당 정치권력에 빌붙어 뜯어먹고사는 진짜 양아치~~~,부정
조국 대통 국무총리 공지영 환상의 조합 아니냐?,중립
무조건 지지합니다!! 화이팅!! 총리,긍정
개쌍년 문재인,부정
자한당 그러면 탈당 하시든가.,긍정
자한당 이는 깜찍하게 범법이 열가지가 넘네.,긍정
자한당 함내세요^^ 이 시기가 지나고 나면 모든 국민들이 뼈속 깊숙히 감사할겁니다,부정
황교안 국민이 모를 줄 알지?,긍정
문재인 꼼수를 멈춰라,부정
이낙연 당신이 정말 우리 사회의 큰 원동력입니다. 끝까지 응원하겠습니다.,긍정
말장난 하지말고 소신있으연 탈당하고 니갈길가라!  문재인,부정
더불어민주당 꼼꼼하다,긍정
전형적인 물타기 ! 어제 한말도 물타기로 넘기려 억지주장 ! 문재인,부정
"자한당 니 개인적인적인 의견도 중요하지만, 때론 대의가 더 중요한 경우가 있는 것이야.. 지금이 개인적인 의견보다 대의가 훨씬 더 중요한 시점이고.. 알았냐? 이 닭대가리야...",긍정
자한당 진짜 국민을 개돼지미꾸라지붕어로 보는구나,긍정
혼자서 헛소리하는거 같아~~~~ 황교안,긍정
너그럽다 총리,긍정
자한당 구김살이 없다,부정
싫으면 그만 두면되지 무엇때문에 그러고있냐? 니가 원하는게 있으니 너도 있는거잔어? 니욕심은 괜찮고 남의것은 안되니? 둘다 그만두면 딱좋다 손학규도 이제 정치 떠나야지 무슨 정치한다고 ㅎ 총리,부정
자한당 이 검찰출신 프락치야!!,긍정
황교안 이 나라 말아먹는 형국,긍정
황교안 일 너무 잘하니까 지지안할수가 없잖아~ 무한지지합니다💙,부정
넌 당선 될 생각마라 황교안,긍정
더불어 민주당 교활하게 언론 플레이로 국민들을 호도하지 말아라,부정
문재인 역대 이런 사악한 정권은 없었다 탄핵 가자.,부정
총선이  답이다,중립
자한당씨!!!!당신이야말로 그만 사퇴하시고 검찰개혁 구경이나 하시죠. 당신들의 유치뽕짝 행태에 검찰개혁만 앞당겨질 듯.,긍정
국민은 호구가 아닙니다 문재인,부정
"곧 정치계에서 사라질 홍씨고
정당인듯해서  그러던지 말던지
나는 신경도 안 쓴다요",중립
얍삽한 좌파들... 총리,부정
찰스형의 좋은 라이벌이 될 듯,중립
다음번 대선주자로 지지합니다. 황교안,부정
이낙연 그래도 제일 똑똑하네,긍정
총리 응원합니다 홧~~팅,긍정
음흉한 기회주의자 황교안,긍정
한심하다 좌빨들 황교안,긍정
"속좁고 공감능력도 없는 베베꼬인 인간들.. 욕하고 싶으면 가해자인 안태근을 욕해라. 정치가 별 거냐? 약자의 이익을 위해 목소리를 내는 것도, 정부에 검찰개혁을 요구하는 것도 정치지. 오히려 가해자들이 정치판에 있다는 게 더 소름돋지 않나?",중립
그래 너야,중립
황교안 참. 너는 조댕이가 가벼워 바람에 날라가는 가랑잎 같구나...어째 그리 조뎅이가 촉새같히 가벼우나.....네 말은 콩으로 메주를 쑨다고 해도 믿는 사람이 없단다............,긍정
뒤집어씌우는데 뭐 있어 황교안,긍정
더불어 민주당 사람 아닌 것들에게는 사람 취급 말것,부정
총리 민생이 최우선이란 ㅅㄲ가 본인 아들 지역구 공천받으려고 총선 앞두고 선거법 날치기 통과시켰냐?? 얼마나 쳐먹었는지 돼지 ㅅㄲ,부정
총리 그럴거면 다른 당에서 활동해라.,부정
"넘 자랑스럽네요 행복하세요 ㅎㅎ
 총리",긍정
이낙연 구질구질하다진짜. 구질을 넘어서 역겨워서 구역질난다,부정
진심 안보고싶다. 문재인,부정
이낙연 에휴 언제 철들래,부정
문재인 새해부터 정신병자 소리 듣고 시작하네,부정
더불어 민주당 믿는 개돼지가 있냐?,부정
이낙연 의견 개진한걸 못봤구만 무슨소리냐,부정
참. 너는 조댕이가 가벼워 바람에 날라가는 가랑잎 같구나...어째 그리 조뎅이가 촉새같히 가벼우나.....네 말은 콩으로 메주를 쑨다고 해도 믿는 사람이 없단다............ 총리,부정
황교안 어휴 좀 그만좀 해라ㅡㅡ 국민을 감성팔이에 세뇌시키는구나,긍정
김칫국 마시지 마라 더불어 민주당,부정
자한당 똥인지 된장인지 모르네,긍정
문재인 짱~~,긍정
총리 감사합니다. 건강관리 잘 하세요,긍정
"총리 니 개인적인적인 의견도 중요하지만, 때론 대의가 더 중요한 경우가 있는 것이야.. 지금이 개인적인 의견보다 대의가 훨씬 더 중요한 시점이고.. 알았냐? 이 닭대가리야...",부정
이승에서 꺼져서 지옥에나 떨어져 더불어 민주당,부정
나대지마라 의원더해먹을려고 발광이네 더불어 민주당,부정
자한당 본인의견이나 불리한 것에 대해 질문받을때 말하는 스타일을 유심히 지켜보라 확답은 없이 슬금슬금 뭉뚱구리 두리뭉실한 말밖에 없다 당장에 계약당사자가 말을 저딴식으로 해대면 계약에 대한 불안감이 상당할터인데 저런 구렁이가 대선후보로서 신뢰감 1위라는 점이 개탄스럽다,긍정
이낙연 이 마음 변하지 마요^^ 국민 위하는 마음 그럼 국민도 감동으로 답합니다,긍정
짜뉴스 퍼뜨리지마라 심판 아웃 문재인,부정
총리 쌍판과 목소리 듣기싫다..토나온다.,부정
지지자 한명도 없는데 정치적 투쟁이라니‥ 황교안,긍정
총리 무책임하고 이기적이란 생각을 지울수 없다. ,부정
문재인 쓰레기,부정
황교안 비호감,긍정
총리 국회에서 검사의 압수수색 사실을 사실과 다르게 발언한 가짜뉴스 발언지이자~ 형법상 허위사실유포에의한명예훼죄 성립에 1도 지장없다고 본다^^,부정
자한당 ㅎㅎ우리국민들은 반대한다ㅏㅏ,긍정
정치꾼들  거짓말 선동에.아주익숙해요 이낙연,부정
이낙연 영혼이 악마에게 털려버렸네.. 마녀사냥에 같이 사냥꾼이 되어 버린 악의 영에 사로잡힌 영혼..,부정
이낙연 인간들인가요 나라망친거도 모자라 금의원이 자기들 노예인줄아나봐요,부정
변화의 시작인가요.,중립
거짓말 좀 그만해라~~~ 치가 떨린다 황교안,긍정
총리 화이팅!,긍정
황교안 쌍욕 바가지로 하고 싶지만 참는다 같은 저질인간 되고 싶지 않다 진흙탕 미꾸라지 자손같다,긍정
니가족들은 당신이 그리 사는걸  아나요  아니 부끄러워서  고개를 들고 다니나요 나같으면 땅에 뭍히고 싶을것 같은데 문재인,부정
총리 쓰레기 자일당이나가라,부정
는 아는게 머냐 화법이 상대방 무시하는 투다 인생 그렇게 불투명하게 살았나? 소신껏 좀 해봐라 부모와자식들 한테 떳떳한지 생각좀 해보고 이런 답변이 멋있다고 생각하냐! 참 어리석은 자다 자한당,긍정
총리 지지했던 내가 원망스럽다. 지금이라도 어떤 생각을 가진 사람인 줄 알아서 다행이네,부정
"문재인 존경합니다, 응원합니다, 끝까지 지지합니다.",긍정
이낙연 아무리 그래도 독보적인 행동으로 그렇게 했어야 되나? 같은당에 발내딛고 야당과 같은 생각으로 정치한다면 그냥 자한당으로 가시죠? 왜 양다리 정치하시죠?,부정
꿋꿋하다 자한당,부정
문재인 니네들부터 반성해야 되는것 아니냐.,부정
언제 정신차리냐ㅋㅋㅋㅋㅋㅋㅋ 더불어 민주당,부정
"국가와 국민을  위해  수고하시네요, 힘내세요, 건강을 두손 모아 빕니다, 황교안",부정
이씨끼는 dog 놈이네 에라이 천벌 받을 놈아 !!! 더불어 민주당,부정
최고 힘내세요 더불어민주당,긍정
노력하다 황교안,부정
당신을 응원합니다. 소신있는 정치인 이낙연,긍정
겸손하다 더불어민주당,긍정
악마의 탈을 쓰고 지들이 천사인냥 국민을 속이고 온갖 비리 불법으로 혈세 도둑질한 유신독재의 친일베잡귀들부터 전부 척결해야 한다... 총리,부정
문재인 입다물라  창피하지도 않나,부정
말도 안되는 소리 찌껄이고 있어 문재인,부정
정치권력에 빌붙어 뜯어먹고사는 진짜 양아치~~~ 총리,부정
이낙연 논리도 없고 호소력도 없고 발음도 혀짧은 소리고 잣같은 소리만 하던만...,부정
최고 총리,긍정
더불어 민주당 너 죽는다~,부정
이낙연 바보니?,부정
황교안 얼마나 개돼지들이 많으면 아무렇지도않게 거짓말을 하지? 도대체 더불어터진당은 뭘 믿고 저런 거짓말을 할까?,긍정
즉각 퇴임하라 문재인,부정
이낙연 저런 것들이 정치하니 문제다.,부정
문재인 면상만 봐도 적대감이생겨,부정
평창보다감옥으로!!!!니에미애비도!!!!,중립
더불어 민주당 니들은 끝났어 입으로만 나불대는 것들...,부정
넘 과민반응 아닌가,중립
Kt 정말 망했으면 해요 요금도 완전 중복에 중복을 받고 모른다고 하구요 카드로 결제한것도 강제 취소 시켜 3달만에 청구에 몇백씩 되게만들어  요금에 진상밝히라고한게 벌써 5개월요  작년5월쯤  신한통장에서 인출 두번하고 돌여주는 사태에 저희또한 모두 지불한 금액까지 이중으로 받고 모르세 하고있구요 통신위원회도 중제 해주시는 역할도 꽝인듯하구요  kt이번에 잘못인정했는데요 그잘못 인정한kt가  너무인정했나봐요 저희 핸폰 모두정지 구요 그래서 시부모님 위독인데 전달 못받아 열받아서  법적대응할꺼구요 kt  망했으면요,중립
황교안 본인은 정치 안한다면서 정치란에서 제일 시끄러우면서 ㅋㅋㅋ,긍정
봐도 봐도 참 일 잘한다.. 총리,긍정
음흉한 기회주의자 이낙연,부정
남자답지 못하고 박쥐같다. 문재인,부정
